pred_date,itemkind,price_pred,itemnm,kindnm
2021-10-10,피망-청(1kg),2878.228550948851,피망,청(1kg)
2021-10-11,피망-청(1kg),4157.43216294656,피망,청(1kg)
2021-10-12,피망-청(1kg),4098.658179590093,피망,청(1kg)
2021-10-13,피망-청(1kg),3919.0861198632747,피망,청(1kg)
2021-10-14,피망-청(1kg),3698.0590407841887,피망,청(1kg)
2021-09-17,파프리카-파프리카(1kg),8660.029368963145,파프리카,파프리카(1kg)
2021-09-18,파프리카-파프리카(1kg),6470.491735701212,파프리카,파프리카(1kg)
2021-09-19,파프리카-파프리카(1kg),6387.623327345239,파프리카,파프리카(1kg)
2021-09-20,파프리카-파프리카(1kg),8368.547387635965,파프리카,파프리카(1kg)
2021-09-21,파프리카-파프리카(1kg),8363.004501630383,파프리카,파프리카(1kg)
2021-09-22,파프리카-파프리카(1kg),8256.151961855183,파프리카,파프리카(1kg)
2021-09-23,파프리카-파프리카(1kg),8066.612707316763,파프리카,파프리카(1kg)
2021-09-24,파프리카-파프리카(1kg),8006.191751439327,파프리카,파프리카(1kg)
2021-09-25,파프리카-파프리카(1kg),5777.352377638332,파프리카,파프리카(1kg)
2021-09-26,파프리카-파프리카(1kg),5666.8121468133895,파프리카,파프리카(1kg)
2021-09-27,파프리카-파프리카(1kg),7631.798095300611,파프리카,파프리카(1kg)
2021-09-28,파프리카-파프리카(1kg),7613.915771928604,파프리카,파프리카(1kg)
2021-09-29,파프리카-파프리카(1kg),7502.167442161296,파프리카,파프리카(1kg)
2021-09-30,파프리카-파프리카(1kg),7315.123968524807,파프리카,파프리카(1kg)
2021-10-01,파프리카-파프리카(1kg),7264.8291705327465,파프리카,파프리카(1kg)
2021-10-02,파프리카-파프리카(1kg),5048.785874958621,파프리카,파프리카(1kg)
2021-10-03,파프리카-파프리카(1kg),4962.02521558749,파프리카,파프리카(1kg)
2021-10-04,파프리카-파프리카(1kg),6961.191785300508,파프리카,파프리카(1kg)
2021-10-05,파프리카-파프리카(1kg),6979.067600576991,파프리카,파프리카(1kg)
2021-10-06,파프리카-파프리카(1kg),6907.821596180414,파프리카,파프리카(1kg)
2021-10-07,파프리카-파프리카(1kg),6765.317329256415,파프리카,파프리카(1kg)
2021-10-08,파프리카-파프리카(1kg),6763.218290845977,파프리카,파프리카(1kg)
2021-10-09,파프리카-파프리카(1kg),4593.496660100431,파프리카,파프리카(1kg)
2021-10-10,파프리카-파프리카(1kg),4558.988262162969,파프리카,파프리카(1kg)
2021-10-11,파프리카-파프리카(1kg),6615.319243244981,파프리카,파프리카(1kg)
2021-10-12,파프리카-파프리카(1kg),6686.095433428879,파프리카,파프리카(1kg)
2021-10-13,파프리카-파프리카(1kg),6666.392219348311,파프리카,파프리카(1kg)
2021-10-14,파프리카-파프리카(1kg),6573.205519111041,파프리카,파프리카(1kg)
2021-09-17,멜론-멜론(1kg),3920.1730931843763,멜론,멜론(1kg)
2021-09-18,멜론-멜론(1kg),2382.6359445438834,멜론,멜론(1kg)
2021-09-19,멜론-멜론(1kg),2385.671274136039,멜론,멜론(1kg)
2021-09-20,멜론-멜론(1kg),3908.8587370142527,멜론,멜론(1kg)
2021-09-21,멜론-멜론(1kg),3923.141085787273,멜론,멜론(1kg)
2021-09-22,멜론-멜론(1kg),3938.753773221414,멜론,멜론(1kg)
2021-09-23,멜론-멜론(1kg),3925.6576521604993,멜론,멜론(1kg)
2021-09-24,멜론-멜론(1kg),3929.967686980285,멜론,멜론(1kg)
2021-09-25,멜론-멜론(1kg),2381.895767024115,멜론,멜론(1kg)
2021-09-26,멜론-멜론(1kg),2376.0993405796603,멜론,멜론(1kg)
2021-09-27,멜론-멜론(1kg),3892.2280640023055,멜론,멜론(1kg)
2021-09-28,멜론-멜론(1kg),3895.7832551058323,멜론,멜론(1kg)
2021-09-29,멜론-멜론(1kg),3899.9683034286263,멜론,멜론(1kg)
2021-09-30,멜론-멜론(1kg),3874.900013793004,멜론,멜론(1kg)
2021-10-01,멜론-멜론(1kg),3867.014821911622,멜론,멜론(1kg)
2021-10-02,멜론-멜론(1kg),2303.8883970583192,멜론,멜론(1kg)
2021-10-03,멜론-멜론(1kg),2286.149046444451,멜론,멜론(1kg)
2021-10-04,멜론-멜론(1kg),3793.6816828445835,멜론,멜론(1kg)
2021-10-05,멜론-멜론(1kg),3786.6733852257344,멜론,멜론(1kg)
2021-10-06,멜론-멜론(1kg),3781.3804595858705,멜론,멜론(1kg)
2021-10-07,멜론-멜론(1kg),3748.115413801077,멜론,멜론(1kg)
2021-10-08,멜론-멜론(1kg),3733.628904750652,멜론,멜론(1kg)
2021-10-09,멜론-멜론(1kg),2162.805656914082,멜론,멜론(1kg)
2021-10-10,멜론-멜론(1kg),2142.1434870220796,멜론,멜론(1kg)
2021-10-11,멜론-멜론(1kg),3651.616747885676,멜론,멜론(1kg)
2021-10-12,멜론-멜론(1kg),3645.9114110025785,멜론,멜론(1kg)
2021-10-13,멜론-멜론(1kg),3644.1133609138506,멜론,멜론(1kg)
2021-10-14,멜론-멜론(1kg),3616.476631641211,멜론,멜론(1kg)
2021-09-17,느타리버섯-느타리버섯(1kg),4286.2204015243315,느타리버섯,느타리버섯(1kg)
2021-09-18,느타리버섯-느타리버섯(1kg),4336.134118232744,느타리버섯,느타리버섯(1kg)
2021-09-19,느타리버섯-느타리버섯(1kg),4399.618896729153,느타리버섯,느타리버섯(1kg)
2021-09-20,느타리버섯-느타리버섯(1kg),4151.553087283974,느타리버섯,느타리버섯(1kg)
2021-09-21,느타리버섯-느타리버섯(1kg),4134.704356962612,느타리버섯,느타리버섯(1kg)
2021-09-22,느타리버섯-느타리버섯(1kg),4070.1365024244587,느타리버섯,느타리버섯(1kg)
2021-09-23,느타리버섯-느타리버섯(1kg),4008.484203395185,느타리버섯,느타리버섯(1kg)
2021-09-24,느타리버섯-느타리버섯(1kg),3947.2675897326108,느타리버섯,느타리버섯(1kg)
2021-09-25,느타리버섯-느타리버섯(1kg),3984.7566691876123,느타리버섯,느타리버섯(1kg)
2021-09-26,느타리버섯-느타리버섯(1kg),4037.9423724650032,느타리버섯,느타리버섯(1kg)
2021-09-27,느타리버섯-느타리버섯(1kg),3784.09912277715,느타리버섯,느타리버섯(1kg)
2021-09-28,느타리버섯-느타리버섯(1kg),3762.0388795183762,느타리버섯,느타리버섯(1kg)
2021-09-29,느타리버섯-느타리버섯(1kg),3694.856252793224,느타리버섯,느타리버섯(1kg)
2021-09-30,느타리버섯-느타리버섯(1kg),3632.797936824772,느타리버섯,느타리버섯(1kg)
2021-10-01,느타리버섯-느타리버섯(1kg),3573.373276120053,느타리버섯,느타리버섯(1kg)
2021-10-02,느타리버섯-느타리버섯(1kg),3614.091414107522,느타리버섯,느타리버섯(1kg)
2021-10-03,느타리버섯-느타리버섯(1kg),3672.5025058883134,느타리버섯,느타리버섯(1kg)
2021-10-04,느타리버섯-느타리버섯(1kg),3428.1976601283122,느타리버섯,느타리버섯(1kg)
2021-10-05,느타리버섯-느타리버섯(1kg),3415.958649184437,느타리버섯,느타리버섯(1kg)
2021-10-06,느타리버섯-느타리버섯(1kg),3360.8399500540813,느타리버섯,느타리버섯(1kg)
2021-10-07,느타리버섯-느타리버섯(1kg),3312.631387618592,느타리버섯,느타리버섯(1kg)
2021-10-08,느타리버섯-느타리버섯(1kg),3268.7632188438015,느타리버섯,느타리버섯(1kg)
2021-10-09,느타리버섯-느타리버섯(1kg),3325.9145955406293,느타리버섯,느타리버섯(1kg)
2021-10-10,느타리버섯-느타리버섯(1kg),3402.1236960013443,느타리버섯,느타리버섯(1kg)
2021-10-11,느타리버섯-느타리버섯(1kg),3179.224027394941,느타리버섯,느타리버섯(1kg)
2021-10-12,느타리버섯-느타리버섯(1kg),3187.889098689035,느타리버섯,느타리버섯(1kg)
2021-10-13,느타리버섯-느타리버섯(1kg),3155.051053410657,느타리버섯,느타리버섯(1kg)
2021-10-14,느타리버섯-느타리버섯(1kg),3129.9566049431237,느타리버섯,느타리버섯(1kg)
2021-09-17,팽이버섯-팽이버섯(1kg),2989.278967646084,팽이버섯,팽이버섯(1kg)
2021-09-18,팽이버섯-팽이버섯(1kg),3075.2136961494175,팽이버섯,팽이버섯(1kg)
2021-09-19,팽이버섯-팽이버섯(1kg),2835.3232484411237,팽이버섯,팽이버섯(1kg)
2021-09-20,팽이버섯-팽이버섯(1kg),3050.265018001799,팽이버섯,팽이버섯(1kg)
2021-09-21,팽이버섯-팽이버섯(1kg),3055.849590829688,팽이버섯,팽이버섯(1kg)
2021-09-22,팽이버섯-팽이버섯(1kg),2985.5753484263496,팽이버섯,팽이버섯(1kg)
2021-09-23,팽이버섯-팽이버섯(1kg),2925.9385878260314,팽이버섯,팽이버섯(1kg)
2021-09-24,팽이버섯-팽이버섯(1kg),2903.7330793362257,팽이버섯,팽이버섯(1kg)
2021-09-25,팽이버섯-팽이버섯(1kg),2977.207198292876,팽이버섯,팽이버섯(1kg)
2021-09-26,팽이버섯-팽이버섯(1kg),2726.269139061014,팽이버섯,팽이버섯(1kg)
2021-09-27,팽이버섯-팽이버섯(1kg),2931.634329832649,팽이버섯,팽이버섯(1kg)
2021-09-28,팽이버섯-팽이버섯(1kg),2929.040452877769,팽이버섯,팽이버섯(1kg)
2021-09-29,팽이버섯-팽이버섯(1kg),2851.9622166868626,팽이버섯,팽이버섯(1kg)
2021-09-30,팽이버섯-팽이버섯(1kg),2786.857002422046,팽이버섯,팽이버섯(1kg)
2021-10-01,팽이버섯-팽이버섯(1kg),2760.4659117159085,팽이버섯,팽이버섯(1kg)
2021-10-02,팽이버섯-팽이버섯(1kg),2830.980542551088,팽이버섯,팽이버섯(1kg)
2021-10-03,팽이버섯-팽이버섯(1kg),2578.210052602165,팽이버섯,팽이버섯(1kg)
2021-10-04,팽이버섯-팽이버섯(1kg),2782.8637102701355,팽이버섯,팽이버섯(1kg)
2021-10-05,팽이버섯-팽이버섯(1kg),2780.5579331646013,팽이버섯,팽이버섯(1kg)
2021-10-06,팽이버섯-팽이버섯(1kg),2704.7102511090993,팽이버섯,팽이버섯(1kg)
2021-10-07,팽이버섯-팽이버섯(1kg),2641.7190408203064,팽이버섯,팽이버섯(1kg)
2021-10-08,팽이버섯-팽이버섯(1kg),2618.264239535279,팽이버섯,팽이버섯(1kg)
2021-10-09,팽이버섯-팽이버섯(1kg),2692.4816402303636,팽이버섯,팽이버섯(1kg)
2021-10-10,팽이버섯-팽이버섯(1kg),2444.089472958344,팽이버섯,팽이버섯(1kg)
2021-10-11,팽이버섯-팽이버섯(1kg),2653.803653625002,팽이버섯,팽이버섯(1kg)
2021-10-12,팽이버섯-팽이버섯(1kg),2657.1343964519046,팽이버섯,팽이버섯(1kg)
2021-10-13,팽이버섯-팽이버섯(1kg),2587.4570178014574,팽이버섯,팽이버섯(1kg)
2021-10-14,팽이버섯-팽이버섯(1kg),2531.1235983977745,팽이버섯,팽이버섯(1kg)
2021-09-17,새송이버섯-새송이버섯(1kg),5089.8858839337245,새송이버섯,새송이버섯(1kg)
2021-09-18,새송이버섯-새송이버섯(1kg),3767.4136080799385,새송이버섯,새송이버섯(1kg)
2021-09-19,새송이버섯-새송이버섯(1kg),3752.0694820957447,새송이버섯,새송이버섯(1kg)
2021-09-20,새송이버섯-새송이버섯(1kg),5063.13863897013,새송이버섯,새송이버섯(1kg)
2021-09-21,새송이버섯-새송이버섯(1kg),5044.702781098124,새송이버섯,새송이버섯(1kg)
2021-09-22,새송이버섯-새송이버섯(1kg),5000.785442393467,새송이버섯,새송이버섯(1kg)
2021-09-23,새송이버섯-새송이버섯(1kg),4966.083043685486,새송이버섯,새송이버섯(1kg)
2021-09-24,새송이버섯-새송이버섯(1kg),4943.691391738189,새송이버섯,새송이버섯(1kg)
2021-09-25,새송이버섯-새송이버섯(1kg),3601.1490255611343,새송이버섯,새송이버섯(1kg)
2021-09-26,새송이버섯-새송이버섯(1kg),3569.240053547968,새송이버섯,새송이버섯(1kg)
2021-09-27,새송이버섯-새송이버섯(1kg),4867.336965955187,새송이버섯,새송이버섯(1kg)
2021-09-28,새송이버섯-새송이버섯(1kg),4836.934078795088,새송이버섯,새송이버섯(1kg)
2021-09-29,새송이버섯-새송이버섯(1kg),4783.330025316627,새송이버섯,새송이버섯(1kg)
2021-09-30,새송이버섯-새송이버섯(1kg),4741.210653038664,새송이버섯,새송이버섯(1kg)
2021-10-01,새송이버섯-새송이버섯(1kg),4713.598465391404,새송이버섯,새송이버섯(1kg)
2021-10-02,새송이버섯-새송이버섯(1kg),3366.6168637035366,새송이버섯,새송이버섯(1kg)
2021-10-03,새송이버섯-새송이버섯(1kg),3333.513229166781,새송이버섯,새송이버섯(1kg)
2021-10-04,새송이버섯-새송이버섯(1kg),4633.5347775442915,새송이버섯,새송이버섯(1kg)
2021-10-05,새송이버섯-새송이버섯(1kg),4605.40355898511,새송이버섯,새송이버섯(1kg)
2021-10-06,새송이버섯-새송이버섯(1kg),4555.539239598536,새송이버섯,새송이버섯(1kg)
2021-10-07,새송이버섯-새송이버섯(1kg),4518.495790147529,새송이버섯,새송이버섯(1kg)
2021-10-08,새송이버섯-새송이버섯(1kg),4497.134680094871,새송이버섯,새송이버섯(1kg)
2021-10-09,새송이버섯-새송이버섯(1kg),3156.109692897662,새송이버섯,새송이버섯(1kg)
2021-10-10,새송이버섯-새송이버섯(1kg),3131.1088447246484,새송이버섯,새송이버섯(1kg)
2021-10-11,새송이버섯-새송이버섯(1kg),4441.2608683249855,새송이버섯,새송이버섯(1kg)
2021-10-12,새송이버섯-새송이버섯(1kg),4422.548465754386,새송이버섯,새송이버섯(1kg)
2021-10-13,새송이버섯-새송이버섯(1kg),4382.567329105752,새송이버섯,새송이버섯(1kg)
2021-10-14,새송이버섯-새송이버섯(1kg),4355.811989167771,새송이버섯,새송이버섯(1kg)
2021-09-17,감귤-감귤(1kg),2326.9904891149245,감귤,감귤(1kg)
2021-09-18,감귤-감귤(1kg),2323.345743849251,감귤,감귤(1kg)
2021-09-19,감귤-감귤(1kg),2797.493867963043,감귤,감귤(1kg)
2021-09-20,감귤-감귤(1kg),2217.072404028524,감귤,감귤(1kg)
2021-09-21,감귤-감귤(1kg),2213.8813386421043,감귤,감귤(1kg)
2021-09-22,감귤-감귤(1kg),2200.0244334669474,감귤,감귤(1kg)
2021-09-23,감귤-감귤(1kg),2223.440011175513,감귤,감귤(1kg)
2021-09-24,감귤-감귤(1kg),2259.8878122620417,감귤,감귤(1kg)
2021-09-25,감귤-감귤(1kg),2339.019874188194,감귤,감귤(1kg)
2021-09-26,감귤-감귤(1kg),2895.5910704852286,감귤,감귤(1kg)
2021-09-27,감귤-감귤(1kg),2393.8400664624323,감귤,감귤(1kg)
2021-09-28,감귤-감귤(1kg),2465.928703194135,감귤,감귤(1kg)
2021-09-29,감귤-감귤(1kg),2521.8610113741497,감귤,감귤(1kg)
2021-09-30,감귤-감귤(1kg),2608.3608556307863,감귤,감귤(1kg)
2021-10-01,감귤-감귤(1kg),2700.061395108554,감귤,감귤(1kg)
2021-10-02,감귤-감귤(1kg),2825.7428253903317,감귤,감귤(1kg)
2021-10-03,감귤-감귤(1kg),3419.9658516571644,감귤,감귤(1kg)
2021-10-04,감귤-감귤(1kg),2944.7059419505686,감귤,감귤(1kg)
2021-10-05,감귤-감귤(1kg),3033.760392896815,감귤,감귤(1kg)
2021-10-06,감귤-감귤(1kg),3096.411577896875,감귤,감귤(1kg)
2021-10-07,감귤-감귤(1kg),3179.616264396727,감귤,감귤(1kg)
2021-10-08,감귤-감귤(1kg),3258.361688713607,감귤,감귤(1kg)
2021-10-09,감귤-감귤(1kg),3362.034300017002,감귤,감귤(1kg)
2021-10-10,감귤-감귤(1kg),3926.4413440401404,감귤,감귤(1kg)
2021-10-11,감귤-감귤(1kg),3412.6654877774026,감귤,감귤(1kg)
2021-10-12,감귤-감귤(1kg),3457.4093279948424,감귤,감귤(1kg)
2021-10-13,감귤-감귤(1kg),3470.376022158851,감귤,감귤(1kg)
2021-10-14,감귤-감귤(1kg),3499.7474079451995,감귤,감귤(1kg)
2021-09-17,감귤-노지(1kg),2389.4494039629603,감귤,노지(1kg)
2021-09-18,감귤-노지(1kg),1571.3272386824726,감귤,노지(1kg)
2021-09-19,감귤-노지(1kg),1527.2559092883514,감귤,노지(1kg)
2021-09-20,감귤-노지(1kg),2270.320760626307,감귤,노지(1kg)
2021-09-21,감귤-노지(1kg),2215.260554385076,감귤,노지(1kg)
2021-09-22,감귤-노지(1kg),2179.927871829579,감귤,노지(1kg)
2021-09-23,감귤-노지(1kg),2167.9762899186912,감귤,노지(1kg)
2021-09-24,감귤-노지(1kg),2163.988350038236,감귤,노지(1kg)
2021-09-25,감귤-노지(1kg),1396.3329909491104,감귤,노지(1kg)
2021-09-26,감귤-노지(1kg),1400.3054019280871,감귤,노지(1kg)
2021-09-27,감귤-노지(1kg),2187.444989185098,감귤,노지(1kg)
2021-09-28,감귤-노지(1kg),2182.9751131264134,감귤,노지(1kg)
2021-09-29,감귤-노지(1kg),2197.198443167617,감귤,노지(1kg)
2021-09-30,감귤-노지(1kg),2232.4059045942836,감귤,노지(1kg)
2021-10-01,감귤-노지(1kg),2272.0637683278364,감귤,노지(1kg)
2021-10-02,감귤-노지(1kg),1549.2775498939607,감귤,노지(1kg)
2021-10-03,감귤-노지(1kg),1586.7945389799625,감귤,노지(1kg)
2021-10-04,감귤-노지(1kg),2395.285223106366,감귤,노지(1kg)
2021-10-05,감귤-노지(1kg),2411.33538638185,감귤,노지(1kg)
2021-10-06,감귤-노지(1kg),2438.7472286147204,감귤,노지(1kg)
2021-10-07,감귤-노지(1kg),2479.636974382793,감귤,노지(1kg)
2021-10-08,감귤-노지(1kg),2517.6450536178313,감귤,노지(1kg)
2021-10-09,감귤-노지(1kg),1791.9685719630643,감귤,노지(1kg)
2021-10-10,감귤-노지(1kg),1814.1878433196555,감귤,노지(1kg)
2021-10-11,감귤-노지(1kg),2595.472900497297,감귤,노지(1kg)
2021-10-12,감귤-노지(1kg),2585.090938295892,감귤,노지(1kg)
2021-10-13,감귤-노지(1kg),2581.5785203660644,감귤,노지(1kg)
2021-10-14,감귤-노지(1kg),2587.9964151471945,감귤,노지(1kg)
2021-09-17,단감-단감(1kg),9860.968985620784,단감,단감(1kg)
2021-09-18,단감-단감(1kg),9592.5782364097,단감,단감(1kg)
2021-09-19,단감-단감(1kg),8524.447833417522,단감,단감(1kg)
2021-09-20,단감-단감(1kg),9071.060154660769,단감,단감(1kg)
2021-09-21,단감-단감(1kg),8807.987857595575,단감,단감(1kg)
2021-09-22,단감-단감(1kg),8552.051562506636,단감,단감(1kg)
2021-09-23,단감-단감(1kg),8276.809865097292,단감,단감(1kg)
2021-09-24,단감-단감(1kg),8028.026738376577,단감,단감(1kg)
2021-09-25,단감-단감(1kg),7793.961183717572,단감,단감(1kg)
2021-09-26,단감-단감(1kg),6772.948598820634,단감,단감(1kg)
2021-09-27,단감-단감(1kg),7381.2470278751525,단감,단감(1kg)
2021-09-28,단감-단감(1kg),7187.5980871947395,단감,단감(1kg)
2021-09-29,단감-단감(1kg),7007.758368784436,단감,단감(1kg)
2021-09-30,단감-단감(1kg),6812.8089277692125,단감,단감(1kg)
2021-10-01,단감-단감(1kg),6646.2951916925695,단감,단감(1kg)
2021-10-02,단감-단감(1kg),6494.332161615373,단감,단감(1kg)
2021-10-03,단감-단감(1kg),5551.92929735386,단감,단감(1kg)
2021-10-04,단감-단감(1kg),6237.955927781721,단감,단감(1kg)
2021-10-05,단감-단감(1kg),6115.4626571253775,단감,단감(1kg)
2021-10-06,단감-단감(1kg),6000.543588552892,단감,단감(1kg)
2021-10-07,단감-단감(1kg),5863.417971876723,단감,단감(1kg)
2021-10-08,단감-단감(1kg),5747.192207990363,단감,단감(1kg)
2021-10-09,단감-단감(1kg),5637.728440301688,단감,단감(1kg)
2021-10-10,단감-단감(1kg),4728.660398646657,단감,단감(1kg)
2021-10-11,단감-단감(1kg),5443.426325225247,단감,단감(1kg)
2021-10-12,단감-단감(1kg),5341.301376680583,단감,단감(1kg)
2021-10-13,단감-단감(1kg),5240.544490672062,단감,단감(1kg)
2021-10-14,단감-단감(1kg),5112.210349585796,단감,단감(1kg)
2021-09-17,레몬-수입(1kg),3327.2298964626225,레몬,수입(1kg)
2021-09-18,레몬-수입(1kg),2093.9610407659957,레몬,수입(1kg)
2021-09-19,레몬-수입(1kg),2123.4716629204245,레몬,수입(1kg)
2021-09-20,레몬-수입(1kg),3403.0991279273776,레몬,수입(1kg)
2021-09-21,레몬-수입(1kg),3437.687663265057,레몬,수입(1kg)
2021-09-22,레몬-수입(1kg),3469.871409153171,레몬,수입(1kg)
2021-09-23,레몬-수입(1kg),3504.589146996282,레몬,수입(1kg)
2021-09-24,레몬-수입(1kg),3535.4679856021125,레몬,수입(1kg)
2021-09-25,레몬-수입(1kg),2300.340800919913,레몬,수입(1kg)
2021-09-26,레몬-수입(1kg),2328.2937000390343,레몬,수입(1kg)
2021-09-27,레몬-수입(1kg),3606.69169357689,레몬,수입(1kg)
2021-09-28,레몬-수입(1kg),3637.6212187487895,레몬,수입(1kg)
2021-09-29,레몬-수입(1kg),3665.190836425639,레몬,수입(1kg)
2021-09-30,레몬-수입(1kg),3694.429199255151,레몬,수입(1kg)
2021-10-01,레몬-수입(1kg),3719.050823963877,레몬,수입(1kg)
2021-10-02,레몬-수입(1kg),2475.5681296411317,레몬,수입(1kg)
2021-10-03,레몬-수입(1kg),2496.0272081771504,레몬,수입(1kg)
2021-10-04,레몬-수입(1kg),3767.8893539804353,레몬,수입(1kg)
2021-10-05,레몬-수입(1kg),3790.536859127308,레몬,수입(1kg)
2021-10-06,레몬-수입(1kg),3809.590082293481,레몬,수입(1kg)
2021-10-07,레몬-수입(1kg),3830.187810512016,레몬,수입(1kg)
2021-10-08,레몬-수입(1kg),3846.134729712854,레몬,수입(1kg)
2021-10-09,레몬-수입(1kg),2592.608148133411,레몬,수입(1kg)
2021-10-10,레몬-수입(1kg),2604.582637931769,레몬,수입(1kg)
2021-10-11,레몬-수입(1kg),3869.568453861911,레몬,수입(1kg)
2021-10-12,레몬-수입(1kg),3884.1820758168506,레몬,수입(1kg)
2021-10-13,레몬-수입(1kg),3895.4815307322915,레몬,수입(1kg)
2021-10-14,레몬-수입(1kg),3908.631386211069,레몬,수입(1kg)
2021-09-17,체리-수입(1kg),8783.12619149866,체리,수입(1kg)
2021-09-18,체리-수입(1kg),5146.786106302983,체리,수입(1kg)
2021-09-19,체리-수입(1kg),5282.075353982349,체리,수입(1kg)
2021-09-20,체리-수입(1kg),9229.718733637406,체리,수입(1kg)
2021-09-21,체리-수입(1kg),9397.731071721451,체리,수입(1kg)
2021-09-22,체리-수입(1kg),9525.132027739293,체리,수입(1kg)
2021-09-23,체리-수입(1kg),9639.247244942451,체리,수입(1kg)
2021-09-24,체리-수입(1kg),9791.893763757142,체리,수입(1kg)
2021-09-25,체리-수입(1kg),6221.338247473885,체리,수입(1kg)
2021-09-26,체리-수입(1kg),6357.498788536268,체리,수입(1kg)
2021-09-27,체리-수입(1kg),10241.595775578004,체리,수입(1kg)
2021-09-28,체리-수입(1kg),10352.339738132652,체리,수입(1kg)
2021-09-29,체리-수입(1kg),10397.279415789772,체리,수입(1kg)
2021-09-30,체리-수입(1kg),10406.573633206719,체리,수입(1kg)
2021-10-01,체리-수입(1kg),10435.177663738987,체리,수입(1kg)
2021-10-02,체리-수입(1kg),6759.795049046866,체리,수입(1kg)
2021-10-03,체리-수입(1kg),6746.777325813755,체리,수입(1kg)
2021-10-04,체리-수입(1kg),10441.356897376827,체리,수입(1kg)
2021-10-05,체리-수입(1kg),10395.745174255113,체리,수입(1kg)
2021-10-06,체리-수입(1kg),10288.045452494078,체리,수입(1kg)
2021-10-07,체리-수입(1kg),10152.449293530157,체리,수입(1kg)
2021-10-08,체리-수입(1kg),10047.400992858575,체리,수입(1kg)
2021-10-09,체리-수입(1kg),6287.54399564541,체리,수입(1kg)
2021-10-10,체리-수입(1kg),6174.343193001216,체리,수입(1kg)
2021-10-11,체리-수입(1kg),9754.947223772378,체리,수입(1kg)
2021-10-12,체리-수입(1kg),9652.265608419008,체리,수입(1kg)
2021-10-13,체리-수입(1kg),9511.534304444212,체리,수입(1kg)
2021-10-14,체리-수입(1kg),9367.041002303617,체리,수입(1kg)
2021-09-17,망고-수입(1kg),10648.769806978129,망고,수입(1kg)
2021-09-18,망고-수입(1kg),7697.046544697312,망고,수입(1kg)
2021-09-19,망고-수입(1kg),7760.658293616937,망고,수입(1kg)
2021-09-20,망고-수입(1kg),10848.36208754575,망고,수입(1kg)
2021-09-21,망고-수입(1kg),10908.903723907813,망고,수입(1kg)
2021-09-22,망고-수입(1kg),10969.461273116996,망고,수입(1kg)
2021-09-23,망고-수입(1kg),10994.250171572832,망고,수입(1kg)
2021-09-24,망고-수입(1kg),11027.752179643043,망고,수입(1kg)
2021-09-25,망고-수입(1kg),8051.695277040857,망고,수입(1kg)
2021-09-26,망고-수입(1kg),8078.525375543937,망고,수입(1kg)
2021-09-27,망고-수입(1kg),11117.998402497757,망고,수입(1kg)
2021-09-28,망고-수입(1kg),11134.00922130199,망고,수입(1kg)
2021-09-29,망고-수입(1kg),11147.705439776042,망고,수입(1kg)
2021-09-30,망고-수입(1kg),11124.379559955922,망고,수입(1kg)
2021-10-01,망고-수입(1kg),11109.34953744468,망고,수입(1kg)
2021-10-02,망고-수입(1kg),8092.263458461694,망고,수입(1kg)
2021-10-03,망고-수입(1kg),8072.307954410918,망고,수입(1kg)
2021-10-04,망고-수입(1kg),11059.896664951066,망고,수입(1kg)
2021-10-05,망고-수입(1kg),11033.615507789606,망고,수입(1kg)
2021-10-06,망고-수입(1kg),11008.025966569072,망고,수입(1kg)
2021-10-07,망고-수입(1kg),10948.864911978877,망고,수입(1kg)
2021-10-08,망고-수입(1kg),10901.598190374347,망고,수입(1kg)
2021-10-09,망고-수입(1kg),7863.071704126362,망고,수입(1kg)
2021-10-10,망고-수입(1kg),7818.4777448018685,망고,수입(1kg)
2021-10-11,망고-수입(1kg),10778.160081168397,망고,수입(1kg)
2021-10-12,망고-수입(1kg),10734.694339497879,망고,수입(1kg)
2021-10-13,망고-수입(1kg),10695.397594217067,망고,수입(1kg)
2021-10-14,망고-수입(1kg),10625.850368807656,망고,수입(1kg)
2021-09-17,건멸치-건멸치(1kg),11785.676675952009,건멸치,건멸치(1kg)
2021-09-18,건멸치-건멸치(1kg),11813.633457400529,건멸치,건멸치(1kg)
2021-09-19,건멸치-건멸치(1kg),11284.092031667666,건멸치,건멸치(1kg)
2021-09-20,건멸치-건멸치(1kg),11791.08665971165,건멸치,건멸치(1kg)
2021-09-21,건멸치-건멸치(1kg),11796.037632130521,건멸치,건멸치(1kg)
2021-09-22,건멸치-건멸치(1kg),11815.52073385938,건멸치,건멸치(1kg)
2021-09-23,건멸치-건멸치(1kg),11841.672685253125,건멸치,건멸치(1kg)
2021-09-24,건멸치-건멸치(1kg),11843.088623499254,건멸치,건멸치(1kg)
2021-09-25,건멸치-건멸치(1kg),11855.391106320501,건멸치,건멸치(1kg)
2021-09-26,건멸치-건멸치(1kg),11310.086344072162,건멸치,건멸치(1kg)
2021-09-27,건멸치-건멸치(1kg),11801.266414872132,건멸치,건멸치(1kg)
2021-09-28,건멸치-건멸치(1kg),11790.648196189628,건멸치,건멸치(1kg)
2021-09-29,건멸치-건멸치(1kg),11794.946089653884,건멸치,건멸치(1kg)
2021-09-30,건멸치-건멸치(1kg),11806.470854529285,건멸치,건멸치(1kg)
2021-10-01,건멸치-건멸치(1kg),11793.986556725155,건멸치,건멸치(1kg)
2021-10-02,건멸치-건멸치(1kg),11793.270333557723,건멸치,건멸치(1kg)
